"Municipality ID","Municipality","Sector ID","Sector","Total Income","digitos","State ID","State"
25012,"Mazatlán","31-33","Industrias Manufactureras",19398.26953125,5,25,"Sinaloa"
25013,"Mocorito","31-33","Industrias Manufactureras",37.34000015258789,5,25,"Sinaloa"
25014,"Rosario","31-33","Industrias Manufactureras",629.9080200195312,5,25,"Sinaloa"
25015,"Salvador Alvarado","31-33","Industrias Manufactureras",420.2460021972656,5,25,"Sinaloa"
25016,"San Ignacio","31-33","Industrias Manufactureras",18.882999420166016,5,25,"Sinaloa"
25017,"Sinaloa","31-33","Industrias Manufactureras",59.27799987792969,5,25,"Sinaloa"
25018,"Navolato","31-33","Industrias Manufactureras",1240.3280029296875,5,25,"Sinaloa"
26001,"Aconchi","31-33","Industrias Manufactureras",72.05500030517578,5,26,"Sonora"
26002,"Agua Prieta","31-33","Industrias Manufactureras",3435.861083984375,5,26,"Sonora"
26003,"Álamos","31-33","Industrias Manufactureras",41.16400146484375,5,26,"Sonora"
26004,"Altar","31-33","Industrias Manufactureras",8.03499984741211,5,26,"Sonora"
26005,"Arivechi","31-33","Industrias Manufactureras",1.3480000495910645,5,26,"Sonora"
26006,"Arizpe","31-33","Industrias Manufactureras",1.934999942779541,5,26,"Sonora"
26007,"Atil","31-33","Industrias Manufactureras",1.3619999885559082,5,26,"Sonora"
26008,"Bacadéhuachi","31-33","Industrias Manufactureras",0.25999999046325684,5,26,"Sonora"
26009,"Bacanora","31-33","Industrias Manufactureras",1.25600004196167,5,26,"Sonora"
26010,"Bacerac","31-33","Industrias Manufactureras",0.8999999761581421,5,26,"Sonora"
26011,"Bacoachi","31-33","Industrias Manufactureras",4.52400016784668,5,26,"Sonora"
26012,"Bácum","31-33","Industrias Manufactureras",317.9159851074219,5,26,"Sonora"
26013,"Banámichi","31-33","Industrias Manufactureras",1.9459999799728394,5,26,"Sonora"
26014,"Baviácora","31-33","Industrias Manufactureras",3.8350000381469727,5,26,"Sonora"
26016,"Benjamín Hill","31-33","Industrias Manufactureras",7.8420000076293945,5,26,"Sonora"
26017,"Caborca","31-33","Industrias Manufactureras",729.5269775390625,5,26,"Sonora"
26018,"Cajeme","31-33","Industrias Manufactureras",35249.515625,5,26,"Sonora"
26019,"Cananea","31-33","Industrias Manufactureras",654.9439697265625,5,26,"Sonora"
26020,"Carbó","31-33","Industrias Manufactureras",10.916000366210938,5,26,"Sonora"
26021,"La Colorada","31-33","Industrias Manufactureras",0.6980000138282776,5,26,"Sonora"
26022,"Cucurpe","31-33","Industrias Manufactureras",0.8510000109672546,5,26,"Sonora"
26023,"Cumpas","31-33","Industrias Manufactureras",2596.487060546875,5,26,"Sonora"
26024,"Divisaderos","31-33","Industrias Manufactureras",,5,26,"Sonora"
26025,"Empalme","31-33","Industrias Manufactureras",6908.9169921875,5,26,"Sonora"
26026,"Etchojoa","31-33","Industrias Manufactureras",292.3389892578125,5,26,"Sonora"
26027,"Fronteras","31-33","Industrias Manufactureras",38.77899932861328,5,26,"Sonora"
26028,"Granados","31-33","Industrias Manufactureras",1.5069999694824219,5,26,"Sonora"
26029,"Guaymas","31-33","Industrias Manufactureras",8371.4130859375,5,26,"Sonora"
26030,"Hermosillo","31-33","Industrias Manufactureras",163624.265625,5,26,"Sonora"
26031,"Huachinera","31-33","Industrias Manufactureras",0.4970000088214874,5,26,"Sonora"
26032,"Huásabas","31-33","Industrias Manufactureras",2.9509999752044678,5,26,"Sonora"
26033,"Huatabampo","31-33","Industrias Manufactureras",460.6549987792969,5,26,"Sonora"
26034,"Huépac","31-33","Industrias Manufactureras",0.27399998903274536,5,26,"Sonora"
26035,"Imuris","31-33","Industrias Manufactureras",85.69599914550781,5,26,"Sonora"
26036,"Magdalena","31-33","Industrias Manufactureras",1080.2459716796875,5,26,"Sonora"
26037,"Mazatán","31-33","Industrias Manufactureras",4.890999794006348,5,26,"Sonora"
26038,"Moctezuma","31-33","Industrias Manufactureras",27.295000076293945,5,26,"Sonora"
26039,"Naco","31-33","Industrias Manufactureras",50.45500183105469,5,26,"Sonora"
26040,"Nácori Chico","31-33","Industrias Manufactureras",2.680999994277954,5,26,"Sonora"
26041,"Nacozari de García","31-33","Industrias Manufactureras",52091.70703125,5,26,"Sonora"
26042,"Navojoa","31-33","Industrias Manufactureras",19048.53515625,5,26,"Sonora"
26043,"Nogales","31-33","Industrias Manufactureras",21232.115234375,5,26,"Sonora"
26044,"Ónavas","31-33","Industrias Manufactureras",0.38199999928474426,5,26,"Sonora"
26045,"Opodepe","31-33","Industrias Manufactureras",5.019000053405762,5,26,"Sonora"
26047,"Pitiquito","31-33","Industrias Manufactureras",91.51300048828125,5,26,"Sonora"
26048,"Puerto Peñasco","31-33","Industrias Manufactureras",352.4490051269531,5,26,"Sonora"
26049,"Quiriego","31-33","Industrias Manufactureras",1.4329999685287476,5,26,"Sonora"
26050,"Rayón","31-33","Industrias Manufactureras",2.693000078201294,5,26,"Sonora"
26051,"Rosario","31-33","Industrias Manufactureras",9.444999694824219,5,26,"Sonora"
26052,"Sahuaripa","31-33","Industrias Manufactureras",7.3470001220703125,5,26,"Sonora"
26054,"San Javier","31-33","Industrias Manufactureras",0.6840000152587891,5,26,"Sonora"
26055,"San Luis Río Colorado","31-33","Industrias Manufactureras",4683.2470703125,5,26,"Sonora"
26056,"San Miguel de Horcasitas","31-33","Industrias Manufactureras",19.011999130249023,5,26,"Sonora"
26057,"San Pedro de la Cueva","31-33","Industrias Manufactureras",7.348999977111816,5,26,"Sonora"
26058,"Santa Ana","31-33","Industrias Manufactureras",290.5639953613281,5,26,"Sonora"
26059,"Santa Cruz","31-33","Industrias Manufactureras",0.4699999988079071,5,26,"Sonora"
26060,"Sáric","31-33","Industrias Manufactureras",0.5339999794960022,5,26,"Sonora"
26061,"Soyopa","31-33","Industrias Manufactureras",0.2540000081062317,5,26,"Sonora"
26062,"Suaqui Grande","31-33","Industrias Manufactureras",2.015000104904175,5,26,"Sonora"
26063,"Tepache","31-33","Industrias Manufactureras",0.3310000002384186,5,26,"Sonora"
26064,"Trincheras","31-33","Industrias Manufactureras",5.5329999923706055,5,26,"Sonora"
26066,"Ures","31-33","Industrias Manufactureras",51.71200180053711,5,26,"Sonora"
26067,"Villa Hidalgo","31-33","Industrias Manufactureras",0.9769999980926514,5,26,"Sonora"
26068,"Villa Pesqueira","31-33","Industrias Manufactureras",,5,26,"Sonora"
26069,"Yécora","31-33","Industrias Manufactureras",11.822999954223633,5,26,"Sonora"
26070,"General Plutarco Elías Calles","31-33","Industrias Manufactureras",30.88599967956543,5,26,"Sonora"
26071,"Benito Juárez","31-33","Industrias Manufactureras",27.59600067138672,5,26,"Sonora"
26072,"San Ignacio Río Muerto","31-33","Industrias Manufactureras",18.655000686645508,5,26,"Sonora"
27001,"Balancán","31-33","Industrias Manufactureras",59.06399917602539,5,27,"Tabasco"
27002,"Cárdenas","31-33","Industrias Manufactureras",5390.384765625,5,27,"Tabasco"
27003,"Centla","31-33","Industrias Manufactureras",122.03199768066406,5,27,"Tabasco"
27004,"Centro","31-33","Industrias Manufactureras",27751.65234375,5,27,"Tabasco"
27005,"Comalcalco","31-33","Industrias Manufactureras",1067.9449462890625,5,27,"Tabasco"
27006,"Cunduacán","31-33","Industrias Manufactureras",113.71099853515625,5,27,"Tabasco"
27007,"Emiliano Zapata","31-33","Industrias Manufactureras",147.22000122070312,5,27,"Tabasco"
27008,"Huimanguillo","31-33","Industrias Manufactureras",2827.157958984375,5,27,"Tabasco"
27009,"Jalapa","31-33","Industrias Manufactureras",322.0190124511719,5,27,"Tabasco"
27010,"Jalpa de Méndez","31-33","Industrias Manufactureras",111.94100189208984,5,27,"Tabasco"
27011,"Jonuta","31-33","Industrias Manufactureras",27.375,5,27,"Tabasco"
27012,"Macuspana","31-33","Industrias Manufactureras",14075.73828125,5,27,"Tabasco"
27013,"Nacajuca","31-33","Industrias Manufactureras",79.56300354003906,5,27,"Tabasco"
27014,"Paraíso","31-33","Industrias Manufactureras",431.5790100097656,5,27,"Tabasco"
27015,"Tacotalpa","31-33","Industrias Manufactureras",139.28399658203125,5,27,"Tabasco"
27016,"Teapa","31-33","Industrias Manufactureras",278.65899658203125,5,27,"Tabasco"
27017,"Tenosique","31-33","Industrias Manufactureras",239.32200622558594,5,27,"Tabasco"
28001,"Abasolo","31-33","Industrias Manufactureras",97.46700286865234,5,28,"Tamaulipas"
28002,"Aldama","31-33","Industrias Manufactureras",164.04299926757812,5,28,"Tamaulipas"
28003,"Altamira","31-33","Industrias Manufactureras",123202.5078125,5,28,"Tamaulipas"
28004,"Antiguo Morelos","31-33","Industrias Manufactureras",192.3560028076172,5,28,"Tamaulipas"
28005,"Burgos","31-33","Industrias Manufactureras",3.2790000438690186,5,28,"Tamaulipas"
28006,"Bustamante","31-33","Industrias Manufactureras",3.7070000171661377,5,28,"Tamaulipas"
28007,"Camargo","31-33","Industrias Manufactureras",56.595001220703125,5,28,"Tamaulipas"
28009,"Ciudad Madero","31-33","Industrias Manufactureras",93792.8046875,5,28,"Tamaulipas"
28010,"Cruillas","31-33","Industrias Manufactureras",,5,28,"Tamaulipas"
28011,"Gómez Farías","31-33","Industrias Manufactureras",158.7259979248047,5,28,"Tamaulipas"
28012,"González","31-33","Industrias Manufactureras",246.57699584960938,5,28,"Tamaulipas"
28013,"Güémez","31-33","Industrias Manufactureras",1.6369999647140503,5,28,"Tamaulipas"
28014,"Guerrero","31-33","Industrias Manufactureras",5.190999984741211,5,28,"Tamaulipas"
28015,"Gustavo Díaz Ordaz","31-33","Industrias Manufactureras",204.00900268554688,5,28,"Tamaulipas"
28016,"Hidalgo","31-33","Industrias Manufactureras",15.574000358581543,5,28,"Tamaulipas"
28017,"Jaumave","31-33","Industrias Manufactureras",420.718994140625,5,28,"Tamaulipas"
28018,"Jiménez","31-33","Industrias Manufactureras",5.098999977111816,5,28,"Tamaulipas"
28019,"Llera","31-33","Industrias Manufactureras",8.467000007629395,5,28,"Tamaulipas"
28020,"Mainero","31-33","Industrias Manufactureras",,5,28,"Tamaulipas"
28021,"El Mante","31-33","Industrias Manufactureras",2133.341064453125,5,28,"Tamaulipas"
28022,"Matamoros","31-33","Industrias Manufactureras",44715.93359375,5,28,"Tamaulipas"
28023,"Méndez","31-33","Industrias Manufactureras",1.3170000314712524,5,28,"Tamaulipas"
28024,"Mier","31-33","Industrias Manufactureras",12.581999778747559,5,28,"Tamaulipas"
28025,"Miguel Alemán","31-33","Industrias Manufactureras",82.0199966430664,5,28,"Tamaulipas"
28026,"Miquihuana","31-33","Industrias Manufactureras",2.118000030517578,5,28,"Tamaulipas"
28027,"Nuevo Laredo","31-33","Industrias Manufactureras",20740.54296875,5,28,"Tamaulipas"
28028,"Nuevo Morelos","31-33","Industrias Manufactureras",10.3100004196167,5,28,"Tamaulipas"
28029,"Ocampo","31-33","Industrias Manufactureras",17.393999099731445,5,28,"Tamaulipas"
28030,"Padilla","31-33","Industrias Manufactureras",17.27400016784668,5,28,"Tamaulipas"
28031,"Palmillas","31-33","Industrias Manufactureras",2.5759999752044678,5,28,"Tamaulipas"
28032,"Reynosa","31-33","Industrias Manufactureras",75526.2890625,5,28,"Tamaulipas"
28033,"Río Bravo","31-33","Industrias Manufactureras",3857.80810546875,5,28,"Tamaulipas"
28034,"San Carlos","31-33","Industrias Manufactureras",2.8350000381469727,5,28,"Tamaulipas"
28035,"San Fernando","31-33","Industrias Manufactureras",167.72900390625,5,28,"Tamaulipas"
28037,"Soto la Marina","31-33","Industrias Manufactureras",17.256999969482422,5,28,"Tamaulipas"
28038,"Tampico","31-33","Industrias Manufactureras",3302.343994140625,5,28,"Tamaulipas"
28039,"Tula","31-33","Industrias Manufactureras",35.415000915527344,5,28,"Tamaulipas"
28040,"Valle Hermoso","31-33","Industrias Manufactureras",4328.162109375,5,28,"Tamaulipas"
28041,"Victoria","31-33","Industrias Manufactureras",3106.032958984375,5,28,"Tamaulipas"
28042,"Villagrán","31-33","Industrias Manufactureras",4.285999774932861,5,28,"Tamaulipas"
28043,"Xicoténcatl","31-33","Industrias Manufactureras",831.9650268554688,5,28,"Tamaulipas"
29001,"Amaxac de Guerrero","31-33","Industrias Manufactureras",26.770000457763672,5,29,"Tlaxcala"
29002,"Apetatitlán de Antonio Carvajal","31-33","Industrias Manufactureras",307.4599914550781,5,29,"Tlaxcala"
29003,"Atlangatepec","31-33","Industrias Manufactureras",132.11700439453125,5,29,"Tlaxcala"
29004,"Atltzayanca","31-33","Industrias Manufactureras",101.39600372314453,5,29,"Tlaxcala"
29005,"Apizaco","31-33","Industrias Manufactureras",13600.9873046875,5,29,"Tlaxcala"
29006,"Calpulalpan","31-33","Industrias Manufactureras",739.5269775390625,5,29,"Tlaxcala"
29007,"El Carmen Tequexquitla","31-33","Industrias Manufactureras",206.4969940185547,5,29,"Tlaxcala"
29008,"Cuapiaxtla","31-33","Industrias Manufactureras",1048.469970703125,5,29,"Tlaxcala"
29009,"Cuaxomulco","31-33","Industrias Manufactureras",2.8480000495910645,5,29,"Tlaxcala"
29010,"Chiautempan","31-33","Industrias Manufactureras",807.0059814453125,5,29,"Tlaxcala"
29011,"Muñoz de Domingo Arenas","31-33","Industrias Manufactureras",6.4710001945495605,5,29,"Tlaxcala"
29012,"Españita","31-33","Industrias Manufactureras",10.414999961853027,5,29,"Tlaxcala"
29013,"Huamantla","31-33","Industrias Manufactureras",14402.3388671875,5,29,"Tlaxcala"
29014,"Hueyotlipan","31-33","Industrias Manufactureras",472.375,5,29,"Tlaxcala"
29015,"Ixtacuixtla de Mariano Matamoros","31-33","Industrias Manufactureras",1191.68798828125,5,29,"Tlaxcala"
29016,"Ixtenco","31-33","Industrias Manufactureras",18.606000900268555,5,29,"Tlaxcala"
29017,"Mazatecochco de José María Morelos","31-33","Industrias Manufactureras",64.43399810791016,5,29,"Tlaxcala"
29018,"Contla de Juan Cuamatzi","31-33","Industrias Manufactureras",1370.4139404296875,5,29,"Tlaxcala"
29019,"Tepetitla de Lardizábal","31-33","Industrias Manufactureras",2074.823974609375,5,29,"Tlaxcala"
29020,"Sanctórum de Lázaro Cárdenas","31-33","Industrias Manufactureras",18.594999313354492,5,29,"Tlaxcala"
29021,"Nanacamilpa de Mariano Arista","31-33","Industrias Manufactureras",388.7510070800781,5,29,"Tlaxcala"
29022,"Acuamanala de Miguel Hidalgo","31-33","Industrias Manufactureras",2.930000066757202,5,29,"Tlaxcala"
29023,"Natívitas","31-33","Industrias Manufactureras",264.2340087890625,5,29,"Tlaxcala"
29024,"Panotla","31-33","Industrias Manufactureras",24.42300033569336,5,29,"Tlaxcala"
29025,"San Pablo del Monte","31-33","Industrias Manufactureras",502.0840148925781,5,29,"Tlaxcala"
29026,"Santa Cruz Tlaxcala","31-33","Industrias Manufactureras",73.40899658203125,5,29,"Tlaxcala"
29027,"Tenancingo","31-33","Industrias Manufactureras",31.114999771118164,5,29,"Tlaxcala"
29028,"Teolocholco","31-33","Industrias Manufactureras",7992.27197265625,5,29,"Tlaxcala"
29029,"Tepeyanco","31-33","Industrias Manufactureras",8.76200008392334,5,29,"Tlaxcala"
29030,"Terrenate","31-33","Industrias Manufactureras",11.00100040435791,5,29,"Tlaxcala"
29031,"Tetla de la Solidaridad","31-33","Industrias Manufactureras",15387.900390625,5,29,"Tlaxcala"
29032,"Tetlatlahuca","31-33","Industrias Manufactureras",273.27899169921875,5,29,"Tlaxcala"
29033,"Tlaxcala","31-33","Industrias Manufactureras",1623.72705078125,5,29,"Tlaxcala"
29034,"Tlaxco","31-33","Industrias Manufactureras",1659.8280029296875,5,29,"Tlaxcala"
29035,"Tocatlán","31-33","Industrias Manufactureras",,5,29,"Tlaxcala"
29036,"Totolac","31-33","Industrias Manufactureras",31.465999603271484,5,29,"Tlaxcala"
29037,"Ziltlaltépec de Trinidad Sánchez Santos","31-33","Industrias Manufactureras",2715.840087890625,5,29,"Tlaxcala"
29038,"Tzompantepec","31-33","Industrias Manufactureras",1367.220947265625,5,29,"Tlaxcala"
29039,"Xaloztoc","31-33","Industrias Manufactureras",1741.1710205078125,5,29,"Tlaxcala"
29040,"Xaltocan","31-33","Industrias Manufactureras",3.7269999980926514,5,29,"Tlaxcala"
29041,"Papalotla de Xicohténcatl","31-33","Industrias Manufactureras",10096.47265625,5,29,"Tlaxcala"
29042,"Xicohtzinco","31-33","Industrias Manufactureras",9861.23046875,5,29,"Tlaxcala"
29043,"Yauhquemehcan","31-33","Industrias Manufactureras",865.4240112304688,5,29,"Tlaxcala"
29044,"Zacatelco","31-33","Industrias Manufactureras",204.3730010986328,5,29,"Tlaxcala"
29045,"Benito Juárez","31-33","Industrias Manufactureras",4.4629998207092285,5,29,"Tlaxcala"
29046,"Emiliano Zapata","31-33","Industrias Manufactureras",18.12299919128418,5,29,"Tlaxcala"
29047,"Lázaro Cárdenas","31-33","Industrias Manufactureras",4.769000053405762,5,29,"Tlaxcala"
29048,"La Magdalena Tlaltelulco","31-33","Industrias Manufactureras",1902.842041015625,5,29,"Tlaxcala"
29049,"San Damián Texóloc","31-33","Industrias Manufactureras",12.16100025177002,5,29,"Tlaxcala"
29050,"San Francisco Tetlanohcan","31-33","Industrias Manufactureras",35.319000244140625,5,29,"Tlaxcala"
29051,"San Jerónimo Zacualpan","31-33","Industrias Manufactureras",6.348999977111816,5,29,"Tlaxcala"
29052,"San José Teacalco","31-33","Industrias Manufactureras",10.781000137329102,5,29,"Tlaxcala"
29053,"San Juan Huactzinco","31-33","Industrias Manufactureras",82.89099884033203,5,29,"Tlaxcala"
29054,"San Lorenzo Axocomanitla","31-33","Industrias Manufactureras",,5,29,"Tlaxcala"
29055,"San Lucas Tecopilco","31-33","Industrias Manufactureras",9.340999603271484,5,29,"Tlaxcala"
29056,"Santa Ana Nopalucan","31-33","Industrias Manufactureras",17.725000381469727,5,29,"Tlaxcala"
29057,"Santa Apolonia Teacalco","31-33","Industrias Manufactureras",7.423999786376953,5,29,"Tlaxcala"
29058,"Santa Catarina Ayometla","31-33","Industrias Manufactureras",16.55299949645996,5,29,"Tlaxcala"
29059,"Santa Cruz Quilehtla","31-33","Industrias Manufactureras",1667.905029296875,5,29,"Tlaxcala"
29060,"Santa Isabel Xiloxoxtla","31-33","Industrias Manufactureras",3226.955078125,5,29,"Tlaxcala"
30001,"Acajete","31-33","Industrias Manufactureras",25.354000091552734,5,30,"Veracruz de Ignacio de la Llave"
30002,"Acatlán","31-33","Industrias Manufactureras",18.0939998626709,5,30,"Veracruz de Ignacio de la Llave"
30003,"Acayucan","31-33","Industrias Manufactureras",387.3789978027344,5,30,"Veracruz de Ignacio de la Llave"
30004,"Actopan","31-33","Industrias Manufactureras",20.354999542236328,5,30,"Veracruz de Ignacio de la Llave"
30005,"Acula","31-33","Industrias Manufactureras",7.456999778747559,5,30,"Veracruz de Ignacio de la Llave"
30006,"Acultzingo","31-33","Industrias Manufactureras",19.551000595092773,5,30,"Veracruz de Ignacio de la Llave"
30007,"Camarón de Tejeda","31-33","Industrias Manufactureras",5.159999847412109,5,30,"Veracruz de Ignacio de la Llave"
30008,"Alpatláhuac","31-33","Industrias Manufactureras",2.253999948501587,5,30,"Veracruz de Ignacio de la Llave"
30009,"Alto Lucero de Gutiérrez Barrios","31-33","Industrias Manufactureras",93.31800079345703,5,30,"Veracruz de Ignacio de la Llave"
30010,"Altotonga","31-33","Industrias Manufactureras",203.29800415039062,5,30,"Veracruz de Ignacio de la Llave"
30011,"Alvarado","31-33","Industrias Manufactureras",61.24399948120117,5,30,"Veracruz de Ignacio de la Llave"
30012,"Amatitlán","31-33","Industrias Manufactureras",2.066999912261963,5,30,"Veracruz de Ignacio de la Llave"
30013,"Naranjos Amatlán","31-33","Industrias Manufactureras",52.499000549316406,5,30,"Veracruz de Ignacio de la Llave"
30014,"Amatlán de los Reyes","31-33","Industrias Manufactureras",2549.97412109375,5,30,"Veracruz de Ignacio de la Llave"
30015,"Angel R. Cabada","31-33","Industrias Manufactureras",50.082000732421875,5,30,"Veracruz de Ignacio de la Llave"
30016,"La Antigua","31-33","Industrias Manufactureras",1563.3260498046875,5,30,"Veracruz de Ignacio de la Llave"
30017,"Apazapan","31-33","Industrias Manufactureras",3899.555908203125,5,30,"Veracruz de Ignacio de la Llave"
30018,"Aquila","31-33","Industrias Manufactureras",0.3330000042915344,5,30,"Veracruz de Ignacio de la Llave"
30019,"Astacinga","31-33","Industrias Manufactureras",2.243000030517578,5,30,"Veracruz de Ignacio de la Llave"
30020,"Atlahuilco","31-33","Industrias Manufactureras",6.693999767303467,5,30,"Veracruz de Ignacio de la Llave"
30021,"Atoyac","31-33","Industrias Manufactureras",2630.52001953125,5,30,"Veracruz de Ignacio de la Llave"
30022,"Atzacan","31-33","Industrias Manufactureras",19.399999618530273,5,30,"Veracruz de Ignacio de la Llave"
30023,"Atzalan","31-33","Industrias Manufactureras",107.08100128173828,5,30,"Veracruz de Ignacio de la Llave"
30024,"Tlaltetela","31-33","Industrias Manufactureras",338.60699462890625,5,30,"Veracruz de Ignacio de la Llave"
30025,"Ayahualulco","31-33","Industrias Manufactureras",8.11400032043457,5,30,"Veracruz de Ignacio de la Llave"
30026,"Banderilla","31-33","Industrias Manufactureras",127.71199798583984,5,30,"Veracruz de Ignacio de la Llave"
30027,"Benito Juárez","31-33","Industrias Manufactureras",5.172999858856201,5,30,"Veracruz de Ignacio de la Llave"
30028,"Boca del Río","31-33","Industrias Manufactureras",3630.528076171875,5,30,"Veracruz de Ignacio de la Llave"
30029,"Calcahualco","31-33","Industrias Manufactureras",3.809999942779541,5,30,"Veracruz de Ignacio de la Llave"
30030,"Camerino Z. Mendoza","31-33","Industrias Manufactureras",87.88600158691406,5,30,"Veracruz de Ignacio de la Llave"
30031,"Carrillo Puerto","31-33","Industrias Manufactureras",2.328000068664551,5,30,"Veracruz de Ignacio de la Llave"
30032,"Catemaco","31-33","Industrias Manufactureras",80.46900177001953,5,30,"Veracruz de Ignacio de la Llave"
30033,"Cazones de Herrera","31-33","Industrias Manufactureras",12.284000396728516,5,30,"Veracruz de Ignacio de la Llave"
30034,"Cerro Azul","31-33","Industrias Manufactureras",23.503000259399414,5,30,"Veracruz de Ignacio de la Llave"
30035,"Citlaltépetl","31-33","Industrias Manufactureras",11.619000434875488,5,30,"Veracruz de Ignacio de la Llave"
30036,"Coacoatzintla","31-33","Industrias Manufactureras",20.334999084472656,5,30,"Veracruz de Ignacio de la Llave"
30037,"Coahuitlán","31-33","Industrias Manufactureras",4.335999965667725,5,30,"Veracruz de Ignacio de la Llave"
30038,"Coatepec","31-33","Industrias Manufactureras",12739.896484375,5,30,"Veracruz de Ignacio de la Llave"
30039,"Coatzacoalcos","31-33","Industrias Manufactureras",75566.84375,5,30,"Veracruz de Ignacio de la Llave"
30040,"Coatzintla","31-33","Industrias Manufactureras",42.465999603271484,5,30,"Veracruz de Ignacio de la Llave"
30041,"Coetzala","31-33","Industrias Manufactureras",5.664999961853027,5,30,"Veracruz de Ignacio de la Llave"
30042,"Colipa","31-33","Industrias Manufactureras",4.583000183105469,5,30,"Veracruz de Ignacio de la Llave"
30043,"Comapa","31-33","Industrias Manufactureras",35.0260009765625,5,30,"Veracruz de Ignacio de la Llave"
30044,"Córdoba","31-33","Industrias Manufactureras",16479.349609375,5,30,"Veracruz de Ignacio de la Llave"
30045,"Cosamaloapan de Carpio","31-33","Industrias Manufactureras",579.781005859375,5,30,"Veracruz de Ignacio de la Llave"
30046,"Cosautlán de Carvajal","31-33","Industrias Manufactureras",88.6520004272461,5,30,"Veracruz de Ignacio de la Llave"
30047,"Coscomatepec","31-33","Industrias Manufactureras",108.76599884033203,5,30,"Veracruz de Ignacio de la Llave"
30048,"Cosoleacaque","31-33","Industrias Manufactureras",28860.04296875,5,30,"Veracruz de Ignacio de la Llave"
30049,"Cotaxtla","31-33","Industrias Manufactureras",462.625,5,30,"Veracruz de Ignacio de la Llave"
30050,"Coxquihui","31-33","Industrias Manufactureras",7.242000102996826,5,30,"Veracruz de Ignacio de la Llave"
30051,"Coyutla","31-33","Industrias Manufactureras",67.83399963378906,5,30,"Veracruz de Ignacio de la Llave"
30052,"Cuichapa","31-33","Industrias Manufactureras",2412.79296875,5,30,"Veracruz de Ignacio de la Llave"
30053,"Cuitláhuac","31-33","Industrias Manufactureras",1352.2110595703125,5,30,"Veracruz de Ignacio de la Llave"
30054,"Chacaltianguis","31-33","Industrias Manufactureras",11.831999778747559,5,30,"Veracruz de Ignacio de la Llave"
30055,"Chalma","31-33","Industrias Manufactureras",4.020999908447266,5,30,"Veracruz de Ignacio de la Llave"
30056,"Chiconamel","31-33","Industrias Manufactureras",2.0329999923706055,5,30,"Veracruz de Ignacio de la Llave"
30057,"Chiconquiaco","31-33","Industrias Manufactureras",4.614999771118164,5,30,"Veracruz de Ignacio de la Llave"
30058,"Chicontepec","31-33","Industrias Manufactureras",17.009000778198242,5,30,"Veracruz de Ignacio de la Llave"
30059,"Chinameca","31-33","Industrias Manufactureras",5478.69580078125,5,30,"Veracruz de Ignacio de la Llave"
30060,"Chinampa de Gorostiza","31-33","Industrias Manufactureras",32.40299987792969,5,30,"Veracruz de Ignacio de la Llave"
30061,"Las Choapas","31-33","Industrias Manufactureras",106.68399810791016,5,30,"Veracruz de Ignacio de la Llave"
30062,"Chocamán","31-33","Industrias Manufactureras",21.718000411987305,5,30,"Veracruz de Ignacio de la Llave"
30063,"Chontla","31-33","Industrias Manufactureras",15.63700008392334,5,30,"Veracruz de Ignacio de la Llave"
30064,"Chumatlán","31-33","Industrias Manufactureras",0.8460000157356262,5,30,"Veracruz de Ignacio de la Llave"
30065,"Emiliano Zapata","31-33","Industrias Manufactureras",489.47601318359375,5,30,"Veracruz de Ignacio de la Llave"
30066,"Espinal","31-33","Industrias Manufactureras",11.255999565124512,5,30,"Veracruz de Ignacio de la Llave"
30067,"Filomeno Mata","31-33","Industrias Manufactureras",9.4350004196167,5,30,"Veracruz de Ignacio de la Llave"
30068,"Fortín","31-33","Industrias Manufactureras",1189.343994140625,5,30,"Veracruz de Ignacio de la Llave"
30069,"Gutiérrez Zamora","31-33","Industrias Manufactureras",34.7599983215332,5,30,"Veracruz de Ignacio de la Llave"
30070,"Hidalgotitlán","31-33","Industrias Manufactureras",7.341000080108643,5,30,"Veracruz de Ignacio de la Llave"
30071,"Huatusco","31-33","Industrias Manufactureras",762.2839965820312,5,30,"Veracruz de Ignacio de la Llave"
30072,"Huayacocotla","31-33","Industrias Manufactureras",14.239999771118164,5,30,"Veracruz de Ignacio de la Llave"
30073,"Hueyapan de Ocampo","31-33","Industrias Manufactureras",1594.9820556640625,5,30,"Veracruz de Ignacio de la Llave"
30074,"Huiloapan de Cuauhtémoc","31-33","Industrias Manufactureras",1541.011962890625,5,30,"Veracruz de Ignacio de la Llave"
30075,"Ignacio de la Llave","31-33","Industrias Manufactureras",9.095000267028809,5,30,"Veracruz de Ignacio de la Llave"
30076,"Ilamatlán","31-33","Industrias Manufactureras",0.3190000057220459,5,30,"Veracruz de Ignacio de la Llave"
30077,"Isla","31-33","Industrias Manufactureras",143.58799743652344,5,30,"Veracruz de Ignacio de la Llave"
30078,"Ixcatepec","31-33","Industrias Manufactureras",10.145000457763672,5,30,"Veracruz de Ignacio de la Llave"
30079,"Ixhuacán de los Reyes","31-33","Industrias Manufactureras",6.054999828338623,5,30,"Veracruz de Ignacio de la Llave"
30080,"Ixhuatlán del Café","31-33","Industrias Manufactureras",16.78499984741211,5,30,"Veracruz de Ignacio de la Llave"
30081,"Ixhuatlancillo","31-33","Industrias Manufactureras",18.46299934387207,5,30,"Veracruz de Ignacio de la Llave"
30082,"Ixhuatlán del Sureste","31-33","Industrias Manufactureras",2255.428955078125,5,30,"Veracruz de Ignacio de la Llave"
